id	cleaned_text	HS	TR	AG
22451	no saber leer ni hablar ni entender lengua árabes es un poco ilustrante cuando se me encuentro con libro por ahí que tener dibujo increíble o libro de poesía que es imposible entender quieto en algún momento de la vida aprender aunque se un poquito conversar en árabe	0	0	0
22456	la puta madre te merecer todo lo bueno ser todo los año demostrar que sos la mejor  corazón amarillo  corazón amarillo  corazón amarillo  corazón amarillo  manda baila flor al 13013	0	0	0
22457	de colombia tocar emigrar en patera como hacer los africano subsaharianos.	0	0	0
22471	ser y tú tres bien puta me ofrecer el culo	1	1	1
22479	"- a barcelona el día 17 a hacer el paripé a no - sí papá - recuerdo el 18 llamar al amigo árabe para ""aquello"". - sí papá a y la agenda de ""campamentos"" que me prometiente - vale... para el día 20..."	0	0	0
22517	ceres poblana eso colombiana y por que tres agüera en colombia toda son morena fu a colombia 3 receso cok mente a solo me pinto el cabello	0	0	0
22528	anoche estafa hablado con mi debe de y como estafa casi dormida le escriba en árabe jajajajajaja	0	0	0
22560	ser ser callateeeee puta gallina cacarear ni idea tener de nada .	1	1	1
22574	yo quien tú tres tú bizcochitooo (cantando) mi mamá a la tenis clara puta jajajajaja me estallo	1	1	1
22575	que basura de vecino asqueroso mezquino e hijo de la gran puta que tener que inventar que el vecino hacer ruido y tan y llama a la cap para que se presente aquí en mi puta puerta hacer una media hora porque les apetecer molestar al vecino de arriba	0	0	0
22589	alarma por los más de 50.000 subsaharianos que espera en marruecos para cruzar a españa . ser ser esta es vuestra poética matar al pueblo de hambre y a estos les londrés la alfombra para que entre seis basura vía ser	1	0	1
22592	o se tanto árabes a ha en venezuela y no pueden hacer un atentado decente a pasa	1	0	0
22594	a mi me insultar y no pasa na vale adán con el caótico y vaya tela mi novia es sevillista y es una puta mas puta zebiyaaa puta zebiyaaa	1	1	1
22632	y la puta madre como nunca hibierno este baile  mujer con la mano en la frente  las más niña merecían la versión mejorana hecha por sede y la y mata napa a podrían meter remate de pelo a	0	0	0
22658	ser ya te dije si respiro en tu cara zorra	1	1	1
22660	en esta vida llamada ápice girls, yo seria fingir spice...les explicar no seria la negra ni la agüera ridícula ni la deportista plana y mucho menos la polona físicamente seria ginger, por que es la única que tuyo un éxito como solista bendiciones	1	0	1
22661	sri ser pues dígales a cuando bajón del barco coja el autobús dirección mañana y todo para ti olvidar las necesidad español a el populista a te de la inmigración una más de tus atrocidad	0	0	0
22669	mariol hablar de la hija de chavea pero vos decir ser italiano y no vivir en italia para los tanor si les importar lo que hacer un sumaca también seria un traidor vivienda acal	1	1	1
22676	ser su novia es puta seguro pero no por ser sevillista si no por estar en tipo por tu dinero ser	1	1	1
22679	ser ese agujero lleno de hijo de puta os merecer que gana finés y cierre vuestra basura de televisión	0	0	0
22711	ser ser callante puta no te meta	1	1	1
22714	nena tú tres de lo más linda tener cara de puta queeeeee jahajajajajajajajjajajajahajajahahahahahahajaj	1	1	1
22718	mi meta de este domingo es aprender la parte en árabe de ojo así	0	0	0
22725	maldito espalda mojada	1	0	1
22729	los que apoyar las política del presidente trampa en contra de los inmigrante y su buen trato hacia puerto rico también deber rendir cuenta	0	0	0
22739	ser te quiste a las 3 hijo de puta callante	0	0	0
22768	ser que te calle so guarra	1	1	1
22782	como se dije en inglés así como lo trago pero más cortijo necesitar ya cortar el pelo pero mando en el gabacho mennnnnnn	0	0	0
22787	ser ser ser ser como ya	0	0	0
22800	todo debemos de tener un plan a  micrófono  cara sonriendo con gafas de sol  corazón rojo  phi ser	0	0	0
22801	ser vos sos una hija de puta , callante mejor	1	1	1
22811	si un es acoso cibernética todo estariamos preso dije de decir estupideces ridícula a son	0	0	0
22814	esto si que bebería de preocuparnos y la no la inmigración	0	0	0
22815	novia me hijo papa frita esta mujer es todo lo que esta bien la puta madreeeeeeeeeee	0	0	0
22822	ser merecer morir pedazo de mierda hijo de puta ojalá te entre un millón de tumor en el a uno cerebro hijo de la gran zorra	0	0	0
22826	me tener arta con decir puta que no disfrute el sexo no es un drama mío ridícula	0	0	0
22834	 cara con símbolos en la boca entérate | usado información falsa trampa insistir en que son necesaria les más dura para que los indocumentado no queda votar... ser	0	0	0
22835	ser hijo de puta que en la tierra vivo más gente enseñarnos la polla y quien encaje con más dolor al otro ganar y el que más gana... el resto del mundo anormal	0	0	0
22846	si a mi se me ocurrir enseñar por twitter una conversación de whatsap con mi madre me manda a dormir a la caseta de mi perra	0	0	0
22848	pinche debe pendejo callante el hocico más te esto cortado el pelo puta chillona	0	0	0
22861	tener una polla en la cara de jesús en un por al decir que era broma o	0	0	0
22867	que no es presunto a ser que escoria es culpable del asesinato,desaparicion,secuestro y violación de angelito  cara con sudor frío  tulipán  dos corazones  huellas de pezuñas  luna de cuarto creciente con cara  d.e.p que este escoria su trastorno solo es a a pagar de  dos corazones  huellas de pezuñas  luna de cuarto creciente con cara 	0	0	0
22877	imágines exclusiva de casado y rivera ante la valla de mejilla	0	0	0
22885	ser callante zorra maldita pongo a estas celebrador en tu fundo o peor aun en el fundo de un momio a te invito zorra momia	1	1	1
22888	cuando el de los taco te dije muy no agüera ya se me acabado los de pastor	0	0	0
22889	ser el acoso y la violación tizne connotaciones muy prifundas. el poder económico de estos acosador tizne el mismo efecto que un cuchillo en el cuello por violadores. los poderoso se aprovechar de momento vulnerable de sus victimas,ahora	0	0	0
22894	cristina ve cámara y se descontrola. no es cadena la puta madre callante ya	0	0	0
22898	"ser   sólo seis caca estados absorbiendo la inmigración no amos abasto""......... a ver si por fin os dis cuenta que la solidaridad y el budismo tizne límite dejar la demagogia de una vez no pues haber inmigración ilegal ilimitada"	1	0	1
22920	ser ser callante vos zorra y vos le andas arrastrado el ala a baldonado si se	1	1	1
22938	masculinidad frágil es mi causa francés echándose un clavado al cenote solo porque un grupo de árabes le hijo pues	0	0	0
22952	que este año se bueno para quien se lo cereza y una puta mierda para el que no	0	0	0
22953	le pues dar un pez a un hombre y comer un día como le des una caña a un subsahariano fabricar una lanza y atravesar a un guardia civil	1	0	0
22954	puta mierda como se derecha quedar mierda como pues nada cepeda nominador otra vez	0	0	0
22971	ser ser callante perra que tú no aparecido hacer 5 añosa ve a tocante con tu ascenso	1	1	1
22972	ser ay estúpida perra gracia a otro tu tres famosa , idiota	1	1	1
22998	ser bueno a si que te calle de una puta vez y actualizar el fortuito	0	0	0
23003	pero ningún indocumentado	0	0	0
23009	permitir esta invasión de africano y árabes antes de pedir ayuda para recibirlos a la que es típico de político demagogo a los que no les importar en absoluto su pueblo y los tan a usar para enfrentarnos.	1	0	0
23019	tenso una sobrina que estafa re mal en química tenia que dar una prueba global y fu a enseñable y le que la zorra me asiento tan bien	1	1	1
23021	crea que los colegio que importar el islam debe de ser el mismo número de coegiosque en los países árabes importe el cristianismo.que no somo más tonto porque no ensayado	0	0	0
23059	esos árabes de mierda igual a sionista	1	0	1
23086	ser perra de te enseñar lo que es el nuevo orden mundial	0	0	0
23088	son las 3 de la mañana comida guarra y película la espada mágica en busca de camelote os lo digno todo todo	0	0	0
23090	ser ser ser callante y relajar la puta mandíbula	0	0	0
23098	ser valor como el mi novia es sevillista y una puta más o el rubín castro alén rubín castro alén no que tu culpa era una puta lo chiste bien	1	1	1
23122	no crear que que a la selva alcandora a reunir con el no más bien anda en el rancho de su compadre el agüero peñasco	0	0	0
23123	ser es por acoso y violación por abuso de poder lo de de es acusación de supuesto maltrato en pareja no son lo mismo	0	0	0
23179	ser no vaya provocador que luego desaparecer y en espejo público bien que te lo merecer por guarra	1	1	1
23192	claro tenia que ser árabes musulmana para hacer sus pendejadas y luego lo mezcla con verano fanático y vale una porquería además de sobriamente maltrato psicológico para los niño	1	0	0
23215	ser callante zorra impura trabajo para mantener a vos juanero de mierda	1	1	1
23217	menos mal que no hacia twitter en la edición de virginal porque eso si que era acoso y derribo y no las tontería de este año	0	0	0
23234	"otro tema sobre ingerencia en los asunto internos"". gobierno árabe y paraguayo tan por la misma senda con embajador británico y canadiense por que ser"	0	0	0
23246	ósea se derecha lo que le pasa por puta descuidada mochilero y parecida verdad querido cisticerco	1	1	1
23247	abra hilo recopilado todo los actor de violencia llevador a cabo por los inmigrante sin papeleo que tanto le gustar a la izquierda además también recopilar las paguitas que recibir a cambio de nada puesto que pagar cero impuesto empecemos.	1	0	0
23250	ser ser callante que estados de la panza por tu puta agarena	0	0	0
23255	a verme serio algún ti creer que por enseñar su polla tener la atención de alguien yo,desde luego no...	0	0	0
23259	ser ser maldito cinco hijo de redil puta te merecer que te empleo y te cuelguen en la plaza como lo hibierno los italiano con benito mussolini	0	0	0
23308	ser ser la de aranburu que tope como merecía. lo a es una puta vergüenza es a una leyenda como dardo no lo haya recibidor todavía	0	0	0
23320	ser no dios nada que tú tres cómplice de lo que esto pasando... y recuerdo seguir miedo la perra más perra de venezuela	0	0	0
23325	encima que ya esto cagado mi hermano habla dormido,hijo de puta callante	0	0	0
23333	emiratos árabes unidos crea un ministerio de inteligencia artificial conocer cual son sus planeo de gestión aquí vía ser	0	0	0
23337	ser callante puta no gratis	1	1	1
23341	sudanés que votar a la derecha que querer	1	0	1
23342	franchute cagón el que arraigo la silla y no se la partido en la cabeza	0	0	0
23345	hoy a eso de las 21 00 es tendremos crossover con el tata sera de sumaca lamer en donde estaremos conversador y aclarado vario punto sobre uno de los considerado peor juego dentro de la franquicia castlevania. ahumado dracma mokushiroku.	0	0	0
23363	feliz cumpleaños ser un año más miedo leyenda que tenia un día de puta madre y celébralo como te merecer un abrazo	0	0	0
23374	ee.uu. ha derrotado a a 28.516 en 2018, de ellos 280 niño ser	0	0	0
23380	pero es que poner egipto o emiratos árabes que son nuestros caso e igual jurar que amos a matar gracia a korea...	0	0	0
23386	y tú tres una puta mierda que solo nieves para decir gilipollas y a gente como tú te de la razón que viva las fiesta y más las de pueblo	0	0	0
23387	feliz año chavaleria por todo los grande que seis a veras que tenis un año de puta madre que os lo merecéis	0	0	0
23390	hola tarta se bien lo que queresa te sí en aquella película zorra cerda puta no te merecer que me acuesto contigo meter grifón	1	1	1
23392	descubrir uno de los secreto mejor guardado de la ...los a árabes ruso	0	0	0
23394	es súper de pueblo decible agüero a la gente de tez blanca aunque no san rubio los agüero son así  flecha hacia la derecha  hombre rubio tono de piel claro  mujer rubia tono de piel claro . estos  mujer tono de piel claro  niño tono de piel claro  no son “güeros”, no mamen marca de cruz  hombre haciendo el gesto de no tono de piel medio 	0	0	0
23396	haber visto el fideo de la señora del metro de madriz que no deja sentar a una niña extranjera pues el víreo de los negrada pegado a un turista americano por defender a una mujer con una silla de un debe en barcelona no lo vals a ver	1	0	0
23415	exacto	1	0	1
23429	ser ser tu callante tremenda pinche puta no tener derecho de opinar porque tu ser es una mierda chupa veras de caballo	1	1	1
23439	ser es que cállate, callante porque no tener ni puta idea y ojalá te pase lo mismo que tú no te creer que nos pasa a las mujerero me importar una mierda que leyenda esto pienso 'wooow vaya feminista deseándome eso veto a la mierda sino teniente	0	0	0
23444	cuando franco esto no era un coladero de a moro y a musulmana sin papeleo	1	0	0
23446	ser ser tu tres escoria	0	0	0
23450	ser ser callante pinche perra	1	1	1
23493	hasta para enseñar el culo ha que ser perra	1	0	1
23506	ser jajajaja callante zorra	1	1	1
23520	ser que rica te es perra pero te veras mejor enseñado esa chita rica bien mojada	1	1	1
23532	mi primero insulto con puto maricón puta pendejo de mierda callante	0	0	0
23542	puto moro se esto cargado el pasa	1	0	1
23545	tú callante malagueño que tres solo el puta	1	1	1
23565	la solución no es dable papeleo a todo es exigir a nuestro gobierno a no tabique y venda arma a los gobierno subsaharianos para que estos no mascarón y acorralar a su población hacienda a quien venir aquí a lo civil o criminal desesperación y supervivencia pura	0	0	0
23568	para mi si querer llegar a latinoamerica no suma el discurso argento de nosotros somo descendiente de europeo nos un mejicano nos diaria para loca somo tos sudakas..	1	0	1
23580	ser ser ser me bloque hacer siglo le dios por decir mucha tontería sobre mí en conversaciones con otra persona usado el rumor falso para desprestigiar a mí me parecer un comportamiento muy lamentable y que dije mucho y a	0	0	0
23596	estas en contra de erogar pues te ponedor una foto con una polla en la cara y manipulador el titular	0	0	0
23614	jordania egipto y túnez son los países árabes que ha llegado a cabo mayor planeo de ajuste dictador por el fondo monetario internacional no ha mejora y desde amán hasta el carro las calle se inundar de protesta ser	0	0	0
23615	ser callante vieja zorra	1	1	1
23622	origen mando en la playa como si estuviera bien agüera	0	0	0
23633	cada población liberada cada bandera izada suponer un duro revés para los interese del imperialismo en honor y gloria al ejército árabe sirio	0	0	0
23635	"las ""güeras"" se enojaron, que casualidad"	0	0	0
23647	inmigrante saltado la valla en 850 lo intentar y 600 pasa ahí de que no les falte de no quitador concertina que no se lesionen, pero a los herido de la ser que les de no que vergüenza de país	1	0	1
23651	me caso en tus muerto   hija de puta zorra de mierda murete .... que tu tres bien puta tu muerte tres bien puta agregado	1	1	1
23652	ser podre sentir lo que usted quieta pero no es violación ni acoso sexual y es usted quien debe detenerlo.	0	0	0
23663	la vida es una puta mierda a veces... justo acabo de regresar se merecida lo mejor después de toda la mierda que paso... se me parte el corazon...	0	0	0
23687	puta madre mi novia es una belleza de	0	0	0
23688	ninguna mujer es tan santa como para no aprender a coger bien ni tan puta como para no aprender a amar	1	0	1
23690	ser el puta madre es lo más y baluma esto precioso así que cállate.	0	0	0
23716	- el otro día me como a aura es muy fácil que guarra jajajaja - aura también te como a ti entonces tú tres igual de guarro e igual de fácil - puto feminal puta moda tres feminista solo para ligar bien queda gilipollas - eme o	1	1	0
23728	ser callante com hijo de la perra caliente a	0	0	0
23735	ser gastar la pasta en investigar en cosmético para el como tizne coronel no bebería gastar ese dinero en investigaciones más seria famoso digno yo	0	0	0
23742	siempre mira hacia arriba	0	0	0
23750	hdsptm veras pelona sin ceja	1	0	0
23751	sánchez crea un mando único para contralar las frontera y la inmigración ilegal compartidor desde tu tablón de google	0	0	0
23754	ser y tu tres una puta muy útil a maduro y la banda de delincuentes...	1	1	1
23755	pinche actriz perra hasta en mis sueño tres tonta no te lo merecer a	1	1	1
23777	ser ser violencia no acoso,no no significado por que tener que enseñar su casa por ser un personaje público o por vender a una revista la señora patio es personaje público y ha salido en revistas,tendremos el mismo derecho a saber	0	0	0
23783	lo mejor de todo ver a amable con cara de asco jefe fijo que te lo merecer zorra	1	1	1
23800	ser un debate no es sólo dar voz se ha de enseñar que es un maltrato y por que no se ha de cuestionar lo que es un maltrato las señal en la piel se vena las que dejar en la mente no	0	0	0
23827	ser represión hijo de mil puta merecer que te carmen de un piedra los negro de mierda y mientras en carne propia	0	0	0
23830	dije la billete en el trabajo esto sin papeleo y sin 100 esos  cara con sudor frío  cara con sudor frío  cara con sudor frío 	0	0	0
23875	hoy se quema el 2k17 gracia por enseñar mucho y bien 2k18 como así que suerte perra alhaja	0	0	0
23900	cuatro mujer señalar a pal haggis como culpable en caso de acoso sexual y violación	0	0	0
23901	tan idea a malasia para que los pobre negrada pase la valla con menos sufrimiento	1	0	0
23912	ser mira que tu tres bandido y criminal al igual que santo mas temprano que tarde pagar sus crimen escoria basura	0	0	0
23922	pobre moromierda. pues a mi me parecer mas digna y respetable la vida de una linda gallina que acabar en un fe que se semita culturizado en el país de la violación que acabar de dejar libre	1	1	1
23926	ser ser estos miserable a pueden enseñar más a su puta basura nazionalista... no tener mas nada a enseñar	0	0	0
23928	puta niña mierda ya callante a la chingana  cara cabreada  cara cabreada  cabeza explotando  cabeza explotando  cabeza explotando  cabeza explotando 	1	1	1
23935	ya vice copy-paste del mismo mensaje a toda la gente que se derecha un maldito en este año con mi perra a upa aullido como un lobo así que me hoy a ir a dormir saludo a todo	0	0	0
23943	ser papa para ve a dormir a te queda dormido aquí y lo a te decir en a tenia sueño con un niño o con un viejo aquel viejo de la bicicleta y los perfume hereje donde estarna los árabes como mierda.... recuerdo bien a me tan lástima y a tan hacer si son	1	0	0
23944	se lo merecía. lo cruce que es aguante flor vignaaaaaaaa, la puta madre	0	0	0
23954	ser tú tres más puta jijijiji	1	1	0
23957	sánchez de sanidad gratis a los sin papeles... pero no a los inmigrante legal ser como te lo comer eso si tres ilegal toda la ayuda es poca pero si estas en destemplado entonces ....	1	0	0
23979	si tres de los que pensar que una mujer es una mala puta por pensar diferente a ti nota a era poca o cu	1	0	0
23988	ser tu puta madre callante ya poder	0	0	0
23989	ser mucho violador en en la violación la intimidación el acoso o los golpe su realización de fantasía sexual que la víctima cese tras no encontrar salida ni opción de salvación	0	0	0
23990	ser por acoso y violación a la intimidad	0	0	0
23991	ser ser trabajar para la re no verdad,pues callante la puta boca	0	0	0
24019	acá nos huevero si nos encapuchamos pero en los países árabes estariamos toda obligado a encapucharnos  mujer encogida de hombros 	0	0	0
24024	la mayoría de musulmana viento a vivir gratis del ahorro de los español y volver de vacaciones a su país no son refugiado pero pedro ser les entrega lo que necesitado los españoleta	1	0	1
24028	sólo dentro de los límite del humor quizá es esta la solución compensatoria para ellas en el tema de la carne roja	0	0	0
24031	ser patrona hijo de putañear no se merecida una salida asir dios mucho a esta institución por no se que usted con urrego, solo y plata	0	0	0
24055	ser callante gorda borracha hija de mil puta sos lo peor de la política argentina ya lo hijo don raíl alfonsina	1	1	1
24062	ser ser callateeee vos perra envidiosa	1	1	1
24066	la huella dejada por los árabes en al-andalus, es decir en españa	0	0	0
24083	ser la mujer conocer bien la debilidad del hombre y cada día le nube más la falda y posteriormente se queja de acoso...	1	0	0
24099	"el gobierno ocupar de la moncloa, esto encantado con la invasión de subsaharianos agredido a guardia civil .""vienen a pagano las pensiones, no os preocupéis"""	1	0	1
24104	yo luego atender alguna llamada del la de mi papá y llega hablar una mujer es que le mente la madre a esa puta	1	1	1
24115	chica pero por que borrar las foto en colon en yate si al final la friolera que todo los finés de semana revuelven y hasta estrujar es la tuya y nadie debe opinar en eso... tranquila dije sus foto	0	0	0
24123	que hacer una mujer trepado una pared de vidrio quier ver que ha al otro lado	1	0	0
24126	la solución es soldar el timón de la patera rumbo de donde salero con agua y comida	1	0	0
24140	ser imbécil te lo merecías. agradéceme perra	1	1	1
24147	ser callante si sos re zorra	1	1	1
24155	que coronel ver los guiri en españa para venir de vacaciones. gitano moroso sudacas, eco	1	0	1
24159	ser jajajajajaja tu tres uno diego jajajajajaja mentira perra perra perrraaaaaaaaaa de mierda navaja a	0	0	0
24160	un árabe gana 250000 dolar por jugar un torneo de fila en la plan y yo acá perdido el tiempo navaja	0	0	0
24172	y los que no se denuncian... hagamos número el acoso a las mujer es diario no todo los hombre son acosadores, pero toda las mujer ha sino acosadas.	0	0	0
24180	que tan difícil es españa cuando emigrar sin papeleo por ser	0	0	0
24188	aquí esto la de maría llena menéndez  los refugiado sitios en el mundo colaboración desde ser	0	0	0
24190	por algo ser la polla es bueno y un codazo es malo	0	0	0
24209	ya les he contado que si fuera rica/millonaria seria toda una perra sus me esto enseñado humildad... y no he prendido mucho ldvdd.	0	0	0
24247	la fundación francisco franco proponer eliminar las concertina de la valla de cesta y untar con tocino de cerdo la frontera para evitar que los moro nos común	1	0	0
24290	ser callante puta que tres mas importante para mi de lo que creer > (	1	1	1
24294	ser (get repost) ・・・ cuando bien comida árabe seguro lo primero que les bien a la mente son estos dos platillo a y yo por supuesto tenia que ponerlos a competir	0	0	0
24301	esta mujer es una perra de mierda yo le saco la mucha a ella la maraca culpa	1	1	1
24310	lo bien que tan esos tunante ahí una pela encuerar es que ha que dares a estos traficante de indocumentado llegado el país de esta plaga que entrar sin documentación sin historial y sin nada a nuestro país quien saber dejado que prontuario en su país...	1	0	1
24311	igual tú para follar a alguien te fija en su personalidad pero en una a que es para follar no todo tener que tener el mismo criterio	0	0	0
24321	ser jajajajajjajajajjaa maldita peruano merecer vivir	1	1	1
24326	es molesto que te mandón a hacer algo y después te quien enseñar ji . pero venir macelo vos si sos mejor y listo la puta madre	0	0	0
24338	esto hasta los coronel mantero agredido a la ser islamita exigiendo que en nuestras escuela se imponer el islam esto hasta los de de tanta basura la derecha y partido como ser tener que subir seguidires en el país por un país de principio	1	0	1
24350	que te calle puta escoria	0	0	0
24352	es que tu como me importe cómite mi polla basura	1	1	1
24356	callante ya guarra anda que las pena aparte de fea tu como ese es una puta mierda te lo comprar por pena porque es frisio a uyyyy los 12 año como se notan... que pasa que estas rebotar porque anoche tus papisa no te deja...	1	1	1
24357	para lo relevante no ha dinero y para las engañifa sí (invasores africano moromierdas mantenidos, falsa maltratadas y demás porquería varias).	1	0	1
24368	ser callante puta te falta pico endulzar	1	1	1
24373	ser no te merecer que te preste ninguna malla más por escribir así perra  cara de desaprobación jajajajaj	1	1	1
24374	controles policial durante 24 hora a pesar de ser una frontera schengen provocar un goteo diario de y rechazador en la zona fronteriza de irún-hendaya.	0	0	0
24397	ser navaja vos mejor callante zorra yo también te amo y me hoy a comer toda las gorda que san necesaria o	1	1	1
24401	no haber que dares de lo 'nuestro'. ellos se apropiar de lo 'suyo'. ser les dije de a quien pensar a ha a jubilar a los mayor para a trabajo los jóvenes o a los a viento de fuera te quitar el trabajo vía ser	1	0	1
24402	zorra tres tu que no te miente hombre y no entender que toda mujer es bella	0	0	0
24413	17. tú tres un hijo de la gran puta la de hacer cosa muy fea con motivo que más vale que san de peso confín que sí pero luego habla contigo y se me pasa todo porque suelta una tontería y ya me alegra me vez refleja o algo en fin tu sangre es sucia pero no más que yo	0	0	0
24431	yo nunca le he dicho puta a una mujer pero socia tú tres senda petardo de estas navidad no hoy a comprar pirotecnia ya contigo vasta  cara llorando de risa  cara llorando de risa  cara llorando de risa 	1	1	0
24434	hacer tanto calor que poesía matar a un árabe indiferentemente referencia de el extranjero	1	1	1
24442	sidra el gaitero comedera por el mundo entero	0	0	0
24451	que por que nuestros gobernante son blanco y en la tela ha puro pinche agüero ser	1	0	1
24467	somo animalejo tú tres una perra y yo la ladilla que no se quier despegar de esa tetona	1	1	0
24481	en que se parecer superar a una mujer lista en que los dos son personaje de ciencia-ficción.	1	0	0
24488	un indocumentado...habla y habla y no para y acabo hablado su ignorancia.empezamos bien	1	0	0
24492	ole tu solo le falto decir que con franco eso no pasada	0	0	0
24520	el novio de mi hermanastra hijo que mi perra es muy parada y después me hijo artista a mi y a mi señor callante pincho que te hoy a empalar ser aviso	0	0	0
24527	ser ser ser tu tres mas hijo de puta por insultar de esa forma respeto para que te respeto mamarracho	0	0	0
24529	ser callante rata mudera.eres escoria	0	0	0
24536	tres una perra que no merecer a sus amigo a ¿quieres ser mi amigo tal vez a ti sí te merezca.	1	1	1
24544	por que dios hijo a las mujer con los pues más pequeño para que queda acercar más al fregadero	1	0	0
24564	mucho venezolano no generalicé) llamar por añosa ladrona a los chino tacaño a los árabes malamente a los colombiano indio y feo a los peruano vago a los panameño y ahora esos mismo se indigna cuando los llama veneno en otro lado	1	0	1
24569	odio que me recuerdo que mañana agustín simple veinticuatro añosa o se la puta madre callante que suero pelotuda.	0	0	0
24576	ser ser ser ser que si que te calle mono a la puta selva a llorar basura	0	0	0
24590	somo mucho más de lo que sueño ser pinche sumaca cagado y si no te gusto dije donde nos topador a reventarnos el hocico 1 1 ser	1	1	1
24624	ser ser no tenis ni zorra idea de la constitución no todo los artículo nos tener mas transcendencia que otrosí se reforma igual dependiente cual se se reforma a través del 168 o del 167. el 135 por el 167. el dos por el 168. a	0	0	0
24625	en la primera partida me he comido una polla por imbécil amos a la segunda	0	0	0
24632	¡¡¡ahora si hoy empiezo la lucha esto es cosa de hombre	0	0	0
24646	iris de una puta vez inane y benzema. ya no merecéis llevar esa camiseta ni ese escudo...	0	0	0
24649	yo me pregunta como es el teclado de los que escribán en árabe	0	0	0
24651	ser ser jajajajajajajajajajajaajaj me ca yo te amo ca tu tres una puta comida ca saber que nos debe una comida  cara llorando de risa  cara llorando de risa  cara llorando de risa  cara llorando de risa  cara llorando de risa  cara llorando de risa  cara llorando de risa  cara llorando de risa  cara llorando de risa  cara llorando de risa  cara llorando de risa 	0	0	0
24677	ni laurina ni sede ni florencia rey mamón se merecida ganar el blando la puta madre	0	0	0
24686	no me gusto el titular culpabilidad a la inmigración del populista el populoso es quien uso cualquier hecho para agitar.el riesgo populista en españa por la tensión migratoria poner en alerta a bruselas vía ser	0	0	0
24691	ser tu tres un imbécil maleducado que no tener ni puta idea dicho esto paso de ti	0	0	0
24692	omega niña árabe cuando para mí	0	0	0
24696	ser ser como tú tres otra vaga perra desgraciada ladrona	1	1	1
24701	ser callante perra es mio	1	1	1
24705	ser ser que tan que sos man la puta madre callante gordo hijo de mil puta porque hoy en donde este y te juro que te pego una revolcada de piña que no te imaginar lo	0	0	0
24733	racimo es no permitir que te leche mis agüero en la espalda	0	0	0
24736	siempre ha una amiga del novio que por más inocente que se para uno de novia es la perra hijueputa, que tres pero	1	1	1
24746	ser muestra como ten esa vagina de puta caliente llena de moco hacha culpa hija de la perra trata semen 146 146	1	1	1
24768	sera casualidad que cuando ha una gran entrada de refugiado árabes en europa un grupo de árabes atenta cuando ha una gran entrada de africano en europa un grupo de africano atenta 3.chinos, preparado	1	0	1
24773	no ha nada que cereza más la pena que mi perra a	0	0	0
24817	ya empezamos con las tontería lo ha hecho de puta madre como que viva ana dar a	0	0	0
24821	orina mi perra me despierta para enseñar su nuevo peluca favo	0	0	0
24822	ser a mí sólo me gustar las tras si son guarras'. para mí esto claro que si una guarra para adjetivar el tipo de mujer que le gusto no debe de asociable las misma connotaciones negativa que presuponéis. tenso amiga que se autoadjetivan	1	0	0
24845	otra vergüenza que tenedor que soportar los español de estos negrada mantecoso	1	0	1
24864	rosario me poesía decir sumaca a wouldn't dije a fuco	1	1	1
24870	ser tú tres el hijo de perra hoy a explotar perro	0	0	0
24895	ser ser el de mi polla a granel que te calle virgen	1	1	1
24907	la policía tramitar en algeciras 400 expediente al día de inmigrante indocumentado vía ser mies al día que entrar . que no cabe leche . que lo pensar todo el mundo y el gobierno no hacer nada.nos tenedor que ir los españoles,para que entre	1	0	1
24909	mientras los ciudadano de a pie(ahora más que nunca a pie enfrentamos la inseguridad a diario sin arma solo con valor y bolsa no ha otra al indocumentado impostor lo rodear con esterilla protectora (inútiles ante un rogo	1	0	1
24925	la verdad que si no vela la hora de llegar a los 5 mil amigo ahora de a poco hoy borrado esos indio indocumentado	1	0	0
24928	hoy 20hrs, harem un twittazo en contra rodillo noruega quien ese a ser un incitador al odio e inmigrante sigua en chile el hashtag, ser	1	1	0
24930	ser ser haber pasaje el fideo donde adán liga puta a las mujer sevillistas...'mi novia es sevillista',no dije toda las sevillistas.	1	0	1
24953	ser callante hijo de perra , como estas amor	0	0	0
24973	ser ser pero tu tres un auténtico imbécil y un potencial marchita ideología de izquierda tú tres una vergüenza	0	0	0
24983	ser callante a le paso a mili a paso ami falta vos gorda puta todo es posible	1	1	1
24986	traducción escucha puta sueca los árabes estados aquí para apoderarnos de vuestro odio país monte de rodilla y chupar la polla	1	1	1
