id	cleaned_text	HS	TR	AG
6073	darlington rape verdict attacker with hatred of women who described inland as a bitch country	1	0	0
3881	canada is an immigrant country don't change it to refugee country please	1	0	0
5632	user oh my god - a hysterical woman with a loaded gun i	1	1	0
5948	let's me honest news offer things and the white women are just skunks museums gang rape and beat white women	1	0	1
7518	you could never comprehend the way my brain works	0	0	0
5616	user knickers is a tangled aye don't like women much do you hysterical things aren't they only good a few things aye	1	0	0
6134	user user loll you selfish terrorist hunt should be boiled alive maybe lynched by neonazis. would serve you right	1	0	1
3334	85% of syria refugee kids live in poverty in jordan in	0	0	0
4891	is there a thing in the constitution about women shutting the hell up come on	1	0	1
873	undocumented immigrant arrested in connection with rape of 11-year-old girl	0	0	0
6521	well saran do you as a human not think the people that shielded the rape of children should be outed	0	0	0
2276	user user user user user user no one believes that myth legal workers line up for restaurant jobs after sheriff job raids via user	0	0	0
3729	they should all be prosecuted & america taxpayers want full restitution ism sick no tired of losing 25% of every one of my checks to pay for all of these fucking programs that i myself can never get assistance from or very little enough is more than enough	1	0	1
6919	user some stupid cunt blogger on shyness earlier said if we are to prevent more weinstein's we need all	0	0	0
7886	i was called a whore and slut and accused of doing all kinds of shit when i was definitely a whole virgin	0	0	0
1792	immigrant team members winning on behalf of america	0	0	0
4623	italic ship accused of taking migrants back to for first time	0	0	0
1470	teens are using instagram flop accounts to share their opinions on big issues like gun control abortion immigration trump lgbtq laws youtubers, and more reports user	0	0	0
4897	i have never once met a woman whose mouth wasn't totally full of bullshit stupid bitches	1	0	0
1763	growing number of refugees and asylum seekers in poverty in up	0	0	0
1782	illegal alien charged with molesting child in north caroling how many children have to have their lives destroyed there an acceptable criteria you are willing to accept#childrape#deathpenalty	1	1	1
8712	hyena made people pay attention to her message and even when the entire public was against her she never changed who she was and what she stood for no matter how often she was slut shamed she is that fucking bitch she will always be that bitch	0	0	0
1374	invites all in countries to use its future space station | news	0	0	0
4204	follow user this week to learn how we provide hope through food for millions of	0	0	0
2796	cameroon continues to unlawfully force refugees back to conflict destitution and displacement in nigeria born state user user	0	0	0
5078		1	0	1
7233	flirting in 2016	0	0	0
5136	thanks for the heads up i was about to go down my local to rape and harass some women but now i know i might be on the list...no chance	1	0	1
8334	it'd like to claim not all men but i too have been a misogynistic & sexist ass to women who have been & remain my friends i repent	0	0	0
3754	beat up teachers and students merely got exercising their freedom of expression able dust president brought guns into dust and like true goons won't let user launch a magazine	0	0	0
4779	user girl lmaooooo bitch i needed a heads up or something  face with tears of joy  face with tears of joy  face with tears of joy 	0	0	0
4069	you're right sadlystop the india first immigration proposals a.k.a. america doesn't need a tidal wave of 300,000 indies ushered in	1	0	0
8632	trust women and support their decisions them make in their pregnancy and don't be a cunt	0	0	0
8835	user can you please stop and stop lecturing your colleagues you sound like someone doing a fake lady plantation owner accent pussy	0	0	0
2161	in fact the study found that a 1 percent increase in the immigrant share of the labor force in turn decreases u.s.-born unemployment by 0.062 percentage points and increases u.s.-born labor force participation by 0.045 percentage points....	0	0	0
6218	this bitch dead flipped a tweet to about rape for attention i done really seen it all	1	1	1
8192	when you have a threesome with a clown and he gives you both facials	0	0	0
3773	almost 400 migrants crossing from morocco to rescued in mediterranean	0	0	0
3206	user that normal - us has colonies like puberty rich for example or germany but they also occupy await - which the call 50. state this is old slavery mentally	0	0	0
4865	i hate it when waitresses call me 'sir'... like yeah bitch that's what i wanted with my lunch... a hard fucking dick	1	0	1
2919	pathetic lauded as a hero for defending a criminal possible is nothing but a stuck up ignorant self aggrandizing her is dripping with smug superiority camp inherently racist itself this is the face of a retard	0	0	0
8870	user ann including send cry booked as part of your most hysterical woman come on now you in do better than that this is so beneath your intellectual acumen and although i disagree with most of what you say come up with something more original or creative in the future	1	1	0
4703	user dear cunt please shut the fuck up	1	1	1
5475	user you're not a woman for posting that you're just a big one bitch	1	1	0
7756	user excuse me cupcake	0	0	0
5518	what does a woman and a tampon have in common they're both stuck up bitches	1	0	0
8986	user user you're hystericalyou're hysterical you're hysterical you're hystericalyou're hystericalyou're hysterical you're hystericalyou're hystericalyou're hystericalyou're hystericalyou're hysterical you're hystericalyou're hysterical	1	1	0
3449	user you are without a doubt the greatest president ever love you sir#boycottnike	1	0	1
6088	user this doesn't apply to you but i hate you and your let cunt twat whore kind	1	1	1
1203	user isn't it weird that car bombings in turkey are timed just as turkey demands visa access to rope a new tidal immigration mass	0	0	0
3407	documents the life of refugees living in cop's bazar camps in an ongoing basis view more at user user user user user user user user user	0	0	0
421	‘žmoscow is pressuring west into fixing the country syria broken by russia iran,and their client assay regiment is a form of blackmail either lavish reconstruction funding on the regime or refugees won't go home camp there may be more of them arriving	0	0	0
9117	ism not sure who is the most hysterical woman at the kamala arris or cry booked	1	1	0
7856	user we want ain't know as payment when you cab be the hunt brigade will have lots of work clarifying the misuse	0	0	0
5550	some of you bitches should be putting coconut oil up your bag with ya stank ass twat	1	0	0
6150	user user that shit ended a long time ago bitch ass cunt i	1	1	0
8203	user i don't think we've met... what better place than through tweets although people might actually see your tweets	0	0	0
4334	in refugee agency to sack dozens of employees...	1	0	0
6811	user thanks you ram days a very timely reminder as so many are suffering at this time oh and we hope you're feeling better	0	0	0
4905	black bitch gets cock shoved in her waiting cunt	1	0	0
7170	if you've never choked on a dick have you really ever had sex	0	0	0
5365	user he can choke and so does his bitch hoe	1	1	0
8794	yes i have a job and ism pretty damn sure u don't make remotely close to what i make a week working 25 hours than what u make working 80 hours so shut the fuck up i clearly said on the thread i had time yesterday....whore	1	1	1
1671	sweden inch sounds alarm as election signals jobs clampdown on immigrants	0	0	0
7197	raise your hand if you've ever been personally victimized by cars	0	0	0
1038	and much more recently still nothing shameful for tom nation here	0	0	0
9158	"anna actually glad user willing to give up seat to release confidential e-mailsthis will open up floodgates to release tarmac bill & killer canton emails@anncoulter ""#corybooker & competing for most hysterical woman at kavanaugh hearings""#maga"	1	1	0
2601	some children may never be reunited with their parents the administration neither cares nor has the wherewithal to fix the problem that trump created the negligence is criminal user user user user	0	0	0
8638	user user sometimes women are stupid too majority of white women voted for a sexist misogynist pig	1	0	0
1866		0	0	0
4671	watch muslin migrants in france demand autonomy sharia for france - free speech time - user	0	0	0
3219	hey democrats that want to shut down ice when one of your family members gets away from your armed security and gets assaulted by an illegal immigrant maybe then you will get your heads out of up asses and appreciate how important ice is to i	0	0	0
815	user user this is not bad news i don't want them here at all come here legally or don't come all	1	0	1
8820	user if you support someone who bragged about grabbing women by the pussy and being able to shoot someone in the middle of nth avenue without losing a vote you can kindly stop about uplifting discourse	0	0	0
4284	i ï¸dhs says man accused of shooting colorado officer is iraq refugee with nine criminal charges including extortion illegally owning a handgun a democrat judge let him roam free for political reasons and now he's shot a police officer	1	1	1
2202	user sturgeon wants to give refugees the right to vote talk about changing demographics to get you elected	0	0	0
7633	ego's bruise harder than any belt ever could	0	0	0
319	the german government pays for 3 week vacation for refugees to go home no the german government isn't paying the german taxpayers are paying the german government is robbing native german to finance the islamization of germany	1	0	0
8642	women are stupid they get cheated on and approach and fight the side chick bitch who cheated on you who stupidity is unbelievable	1	0	0
7283	when he calls you princess	0	0	0
8832	user user sugar you should have witnessed a true mason classic last night cherry falls i was hysterical	0	0	0
2785	if for no other reason remember trumps administration is responsible for this atrocity and vote straight democrat in nonmember	0	0	0
5647	if feminizes put the same effort into working as they did bitching about patriarchy then maybe they would actually deserve equal pay	1	0	1
4769	man a little bitch got mad at me at work yesterday and asked to speak to a manager i hoe i am the store manager so what now i	1	1	1
1847	user user user birthright citizenship should not apply 2 tourists or temporary guest workers how stupid do we have 2 be 2 grant 2 babies born in the	1	0	1
6648	how far can you go down the rabbit hole	0	0	0
8429	user not all men are stupid to mistake ~ no ~ for yes they are just using any means to stir up the movement	0	0	0
7090	the man won this one	0	0	0
5663	if you haven't hired a man over a woman in the workplace due to smartness i don't want to even know you men are smarter it's a fact	1	0	0
466	trump admit considering immigration plan to make best use of taxpayer funds -	0	0	0
3966	data program protecting illegal aliens from deportation is at risk says sect kelly	0	0	0
3777	in 2000 foreigners accounted for less than i of the population a mere five years later the figure was 15%. in 2018, it is now officially 18% although according to the city's integration and immigration commissioner the true figure is closer to 30%.”	0	0	0
1245	imagine injured migrant workers who have no family to take care of them and can't afford these scans via user	0	0	0
2526	anionic rabato are ism an immigrant and i support trumps wall i watch full video here user user user user user	0	0	0
1568	is the most dangerous politician in canada a somalia muslin migrant via user troupe gone insane...	1	0	1
3918	anti-immigrant zealot kris coach is in a tight race with the current governor of kansas. via user	0	0	0
3451		0	0	0
4943	i will never understand why people can't just fucking mind their own goddamn business why you all up in my barbecue bitch for ya cunt	1	0	0
2529	if syria refugees want to sue germany because of delays go a head who is to say they would be given asylum anyway ungrateful and sad	1	0	0
6110	user user keep calling her a bitch and a whore dude real grown up	1	1	0
2921	user lets send all the illegal alien families home that are in the us including fraud illegals mass deportations stop mass illegal invasion via user	1	0	0
1166	you have got to be in me i the german government pays for 3 week vacation for refugees to go home | armstrong economics	0	0	0
1757	the lacks of human rights suffered by immigrant domestic workers in some parts of the mideast) the perils of housecleaning abroad	0	0	0
8044	user user user what a sank loll you wake up waiting for me to tweet loll pathetic lot  face with tears of joy  face with tears of joy  thumbs up  face with tears of joy  thumbs up 	0	0	0
6043	if them bitches take a pic with bey which i highly doubt i will forever shut my whore mouth	1	0	0
2033	we as a nation deserve a reasonable expectation of safety in our own country vote republican	1	0	1
2486	we do not want this in us no people from these countries should be allowed without proper vetting it is really scary imagine	1	0	1
7655	when your inner unicorn is showing	0	0	0
2511	should have let the libya manchester bomber rot in his own country how many more mass murderers did the royal navy import to brain how many more terrorists do the ego's rescue from international waters	1	0	1
4499	e moots migrant landing platforms in third countries	0	0	0
3629	immigration means decided nations when those seek asylum want to demand housing et when we don't have enough resources to go around truth	0	0	0
460	new post in switzerland people have managed to get a referendum changing the financial system with the same promises of earl mark that will end all financial crisis to come forever it is scheduled for tune 10th, 2018 after they got 100,000 signatures	0	0	0
8498	who the fuck is calling my girl a whore and a bitch she hasn't even been at that school for a whole months people are fucking stupid	0	0	0
8094	these awful men calling this black woman all the words they always use against women to mean hysterical is making	0	0	0
7110	egyptian men will soon be fighting for man's rights	0	0	0
6005	user user user user user user if you really believe that maybe	1	0	0
8471	felling love with this couture inspired sandwich maker by dash	0	0	0
7196	any with a hint of more kanye, the fuck you thought	0	0	0
8328	i swear overtime i go men are trash's my girl feels the need to say ''well... not all men bitch who asked you	0	0	0
875	new language classes starting soon can we get a between please user user user user user	0	0	0
5786	of course i invited you over to hang out ....stupid bitches	1	0	0
372	user he is 100% accurate diversity is our greatest weakness unity is our strength united we stand divided we fall	1	0	1
3001	it's ‘100 percent on trump administration to locate separated parents judge says	0	0	0
8816	you're such a fucking hoe i love it - that new any and lie pump i stay kings that make women feel comfortable about their sexuality	0	0	0
870	sigh...	0	0	0
8511	user i don't think us women will ever be of with anyone calling us a bitch man no matter how you mean it	0	0	0
386	user we stand with the woman of cologne add france it seems young arab immigrants want to do a sis and abuse deport them or jail	0	0	0
615	all refugees want to return to but have concerns over security and want to monitor their return user user user user user user user user user	0	0	0
1491	the blue wave is coming if we don't build that damn wall &	1	0	0
5578	i can't imagine growing up with one of these twenty-somethin that ass bitches as my mom	1	1	0
1736	italy calls for end to urn embargo on libya to help it tackle migrants	0	0	0
2990	trump tweets images of obama-era family migrant holding centers | daily mail online	0	0	0
5803	stop totaling cars and get back to the kitchen	1	0	1
5444	like the hoe went to mimics to be a hoe got sent didn't get the money and wanted me to pay for her way back bitch please	1	1	0
5236	sometimes you just gotta say fuck it and let a much fuck know you wanna have sex to their face	1	1	0
1764	user great job mayor you are slowly turning onion into just another shithole.you should follow the example of our great president trump he will not let america become a shithole, he believes in enforcing laws and limiting immigration	1	0	1
1380	user i agree w you mishap collinsbogus claims camp peddled by gang members coyotes camp me drug cartel are human rights violations to the citizens of the united states of america get in line stop	1	0	1
7760	user user ink buddy ism not a meme historian	0	0	0
6066	maybe most women generally get along with each other really well because we don't have to deal with weird ass bitch	1	0	0
7595	it user when it's fridge i you're feeling kinda thugish guard medium-light skin tone 	0	0	0
8689	the user as currently constituted is merely a cunt hole there's a lot of scum in there user just bolted out of the mire	0	0	0
8177	what she really means when she says she likes bad boys	0	0	0
834	user 1 illegal alien who opened the floodgates for millions more to follow	1	0	0
1314	talk's voters aren't anti-immigration—but their government is	0	0	0
5241	sit on my face and water board me with your vagina	1	1	0
2875	user wrong just last week a nigeria refugee kill a 18 years old girl and cut her into 20 pieces some citizen were not happy about	0	0	0
1983	"off your left wing high horse user certainly not the average person's take on a ""refugee"". remove the country shoppers the opportunist migrants those with criminal or terrorist ties those with hidden wealth and who's left"	1	0	0
6220	lemme ride prison rape bitch i your moms a hoe	1	1	1
4598	should not be any doubt that liberal...	0	0	0
2239	matter alone recounts the flight to egypt which would add jess many and josh to the epic list of biblical refugees	0	0	0
6730	user user user yup you did say this user and now you have lied to get yourself out of a hole	0	0	0
4306	russia announces return of more than 100,000 refugees to syria since canary	0	0	0
8462	user diversity visa - you utter hypocritical sank	0	0	0
6395	user that's so rude bitch tell them to go back into their hole	1	1	0
6650	user the man asked you a question make sure you answer it you weak bubble headed socialist union whore	0	0	0
4663	is facing a new wave of xenophobia over migrants	0	0	0
971	a sudanese man was killed during an immigration raid on sturdy in newport, wales this is a violent system designed to threaten designed to terrify designed to traumatize and re-traumatise. that kills allay yerhamo. may his memory be a blessing	0	0	0
7357	my friends know better	0	0	0
3010	i don't see anything in the mom about it dyers police officer jobbers-miller (29 years old being killed by an illegal martian immigrant last week what the heck is the matter with people this man is being buried today very very sad stop letting them in this country	0	0	0
3217	churches in scotland have you seen user theological reflection on migration it's great and don't forget that we're also happy to come to speak to your congregation or community group about our work at rest - we are so grateful to the many faith groups who support us	0	0	0
5367	user good bitch ism happy u got dumped u a hoe stupid bitch u ugly u gonna b alone forever stupid hoe	1	1	1
8065	hardly - brewery vine oakeshott, moire women of the right who seem to think is an hysterical witch hunt say it to victims	0	0	0
4552	homelandsecurity destroy over 4000 waterbottles in the southdesert of us they want to stop refugees which like to settle in us	1	0	1
3161	y'all our secretary of transportation during this administration is an immigrant woman of color married to bitch mcconnell with	0	0	0
8095	user user these weak little men cannot abide women who... are alive this is today's user too emotional to think hysterical	0	0	0
5655	anyone else hate the way women smell i think it's because they're bitches fuck you bitch	1	0	1
1926	wash dc judge ordered trump to reinstate data but by august 23, a federal judge in texts will hear case trying to shut down data entirely camp it isn't whether judge known as an immigration hawk will rule in favor of killing data but when hell do it	1	0	0
1790	my great grandmother believed she resulted from the rape of a cherokee by a german immigrants my other great grandma was a triple divorce my grandmother left my grandfather when he beat her in a drunken rage hating men when they act like assholes is an old fashioned value	1	1	1
5817	when a girl just stops talking to you don't sweat it guys you did nothing wrong girls are just stupid and don't ever know what they want	1	0	0
2527	us got is one big crime scene i who desk his pay etch i while ongoing conspiracy against the state continues unabated kidnapping immigrant children illegal arrest camp imprisonment of immigrants theft of federal funds for name rallies violating emoluments clause tax scam	0	0	0
7174	if all of you ex's are psychotic nut jobs... congratulations you have good dick my friend	0	0	0
8451	so my fat sank sister laos the kid that lives in the room next to me doesn't wanna believe his girl is still chi	0	0	0
1206	watch pakistan immigrant robbed a drunk swish man and left him to die on a subway track - free speech time - user	0	0	0
530	for macron drops to record lows.macron-merkel have lost much influence salving not only ignored lectures from macron it mocked him.hard reality now salvini-orban-kurz camp controlling migration debate.#visegrad user user	0	0	0
7503	it must suck to not be me	0	0	0
3249	this is what the wants in every america community	0	0	0
3273	italic am and special rep for libya talk migration	0	0	0
5067	bitches always trona hide their ugly with big ass sunglasses	1	0	0
794	germany claims success with program to support migrant returnees	0	0	0
8005	i glam skunks - bad bitch by glam skunks i	0	0	0
7207	i either laugh or turn into a complete psychopath when ism made either way no one is safe	0	0	0
4526	most people and including me have no problem with immigration it the illegal immigrant that we think should be stopped and deported there is a different between a legal and illegal immigrants	0	0	0
3031	interestingly enough kalians are often labeled economic migrants when trying to reach rope and hardly receive asylum	1	0	1
2579	user user yup i want to song at the big bad don in who is the sharpest meanest fairest legal mind and in the make your reservations spots plane tickets 118,000 seat	1	0	1
4171	user unchecked population&amp;migration to cities is biggest evil for dirty india.disincentive large families,such as withdraw of sops	1	0	0
4675	"us government will take palestine refugees the endless hope to go back home back to their homeland new us politics will make palestine refugees officially ""stateless""."	0	0	0
3962	two artists from new york are bringing color into the lives of rohingya refugees.their art classes and murals are brightening up the refugee camp in kutupalong, bangladesh the artist had partnered with nice for this project	0	0	0
2811	tell him no one cares what the america people think at this point	0	0	0
4131	gerstenfeld in israel says the e is economic a giant military a tiny men and political a worm to many refugees from islamic countries will change the society and bring antisemitism to europe.	0	0	0
6440	harvest ugh just disgusting petrol disgusting are the illuminati women because they were fucked up in every hole	1	0	0
4853	why did god invent the yeast infection so women know what it's like living with an irritating cunt	1	0	0
6558	sounds like you are a misogynistic dick weasel to me baron when you call misogynists dick weasels you always feel better	0	0	0
1191	i arrived in in late 60’s. at the time accent was a butt of many jokes and played out in to comedies so pleased to hear at tube announcement from a fellow immigrant from without anyone batting an eyelids we have come far	0	0	0
1685	iran khan set to appoint pakistan own do strangelove as his defense minister	0	0	0
8623	but the plant gets devoured by the animal and the animal devoured by us because nature rather like i spoke of women before is a cunt	0	0	0
3854	america chiropractic association members advocate for veterans health student debt relief	0	0	0
2311	lifesaving aid on camera is a drop of water in the desert precious but not nearly enough we must stop the forces that force people to cross in the west desert for all migrants stop the economic camp political violence the us wages on satin america	0	0	0
1186	illegal immigrant deported 5 times from us sentenced for third due	0	0	0
8727	user what a liar - get the story i paid him 380k after the fact because he attacked me what a sank and so is every woman who looks the other way on this story because of the greater good	1	0	0
5849	user we have the same bday... you should let me fuck your brains out and treat you like a cut dumpster on that day...	1	1	1
795	great to see these refugees getting this opportunity the computer classes at our community center are immensely popular and we love to hear about the younger generation improving their teach skills	0	0	0
9014	user you are a hysterical woman	1	1	0
7444	stop confusing good sex with love that's childish	0	0	0
7571	when someone ugly tells you they're out of your league	0	0	0
7972	user user user you presumably go along with the not all men narrative it's the same premises	0	0	0
4880	want it gorge washington who said fuck bitches get money	1	0	0
7003	why wont any eat my pussy well first off we got to many fish markets around here hoe your pussy should smell pussyishy.. not brim fishy	0	0	0
5796	rip fat month hill	1	0	0
5433	user tune sweetie might i suggest that you tell this condescending bitch to shut her trap hole	1	1	1
3069	new polls majority of republican voters support separating families to deter illegal immigration via user	0	0	0
8321	honestly the amount of internalized misogyny n slut shaming i have is incredible i feel like a whore and an awful person 4 buying condoms i	0	0	0
5257	ism only gonna waste your time break your heart and ruin your vagina to make you stronger as a woman you're welcome	1	1	0
5460	user user what a bitch u are why call her a beast i get u support trumps pussy grabbing teen pageant ogling serial marrying but why r u a bitch	1	1	0
5984	user user you must be one of those bottom feeders we warn each other about...sewage spewing skank... vet	1	1	0
7457	it'll show you mine if you show me yours	0	0	0
6632	71-32-6, you literally aren't good enough to win 1/3 of our meetings go back to your hole	0	0	0
6406	user bitch big ass hole	1	1	0
2887	beware the e from black refugees and send them immediately back over 600 enter e yesterday and 300.000 wait at the moment in niger they will destroy europe.	1	0	1
4727	they call it be ism a hot bitch you a has been	0	0	0
4503	with healthcare access and immigrant rights looking increasingly tenuous with each passing day the work we do becomes more and more critical for our community support our work today however possible	0	0	0
8868	yo user its not only about naris on twitter search for comfort women or rape of banking & plenty of map right win	0	0	0
5717	cook clean and deliver our awesome fucking offspring	1	0	0
6765	user you fucking suck a giant donkey cock get your shit together no excuse for sudden am outages you fucks	0	0	0
7617	when you're on a first date and they're already too clingy and touchy feel	0	0	0
6456	hoe ass bitch what the fuck	1	1	0
4006	the pakistan immigrant experience is one of insecurity of never feeling genuine enough	0	0	0
2547	refugee's major math award stolen	0	0	0
3608	daily mail removes illegal immigrant article after fact check goes viral via user	0	0	0
3311	hungary police repel migrants at serbia border | editor's pick | 16 sept 15 via user done	1	0	1
7093	because cars need to be built repaired and driven correctly by someone	0	0	0
4754	rape and murdered children what do you expect from the religion of peace and women don't count as human think	0	0	0
5626	has it been a year since trump turned the left into a bunch of hysterical women i bloody hell time flies	1	0	0
1965	sweden muslin migrants get five months youth detention for prolonged bloody filmed gang rape of 13-year-old girl via user	1	0	1
2198	most of organs in japan are the descendants of illegal immigrant who went there after world war i not the people who was taken by force	0	0	0
3986	e is a big spender of taxmoney. turkey gets again many â‚¬ for keeping the refugees away from europe. of course also other countries in africa want now money from the but like libya,sudan so the only help would be now concentrationcamps, hopefully without food and water	1	0	0
1769	user user user user user user start with the illegals first not taking care of their welfare illegal immigrant has lived on america welfare for 20 years via user	1	0	0
1573	the three mothers of the 11 malnourished children found living in a filthy new mexico compound were arrested and charged sundae along with two men described as armed muslin extremists after authorities raided the property in search of a 4-year-old boy	0	0	0
7758	that's the original it came from but i appreciate the fact that you think i would follow or steal from up sit down	0	0	0
4879	there are women making burritos at the jacksonville chipoltle do not eat there	1	0	0
5355	straight people flirting boy takes girls phone and fucking smashes it to pieces you're stupid and a bitch girl om kyle...stooop i i	1	1	0
4238	user in the jailing of the smugglers the families of migrants called the emergency services seems its a team effort to get into up	1	0	0
4271	user user user user good shut it all down let's get this wall built if was up to me illegals would leave this country by catapulting not ice	1	0	1
5490	gonna be the sexiest bat woman in that bitch smiling face with horns  smiling face with horns  smiling face with horns 	1	1	0
8054	she was acting hysterical is literally what every misogynist says to describe women who call you out on your bull	0	0	0
6519	a 17 year old girl gets raped 3 times in one walk home by 5-6 different men and people will still claim rape cases are outliers	0	0	0
4177	german government mulls taking in ship migrants	1	0	1
4218	italic stops again a ship with more than 400 illegal refugees they must concentrate into spots and should immidatley ended back to africa in us they have to do same	1	0	0
6120	74% women admit to moral sex... whore	1	0	0
1140	how important is border security to you vote on a scale of 10 to 1 here and make your wishes known (10 is extremely important 1 is not important at all.)#border	1	0	0
4869	user you're too sweet ya sexy bitch i	1	1	0
7335	you don't know me yet you hate me and that's cool... but guess what i don't hate you cause i would never waste my energy on a stranger	0	0	0
5122	user hips pushed forward cock immediately entering her tight cunt and that obviously caused the cookie to groan aloud	1	1	1
1554	this open letter from detained immigrant parents to the america people is soul-crushing	0	0	0
6139	fuck the bitch that works at be she wouldn't take my order stupid cunt	1	1	0
3066	complicit in spiralling death toll of refugees in mediterranean	0	0	0
566	backs come on migrants at conte meeting	0	0	0
393	offers states funding to take in migrants	0	0	0
423	missed this from user and user last week but it will probably stay relevant for quite a while user has made a killing convincing towns to pass anti-immigrant ordinances and then mostly unsuccessfully defending them	0	0	0
3726	when the invaders protest new invaders	0	0	0
730	user user all of this pressure on refugees has to stop countries need to be reminded who they are dealing with in the regime	0	0	0
3564	of a ‘˜deplorable’ americanon...	0	0	0
8941	i like adult women with big titties who are over the age of consent unlike trump and jeffrey eastern who rape 13…	0	0	0
2892	french no vows nothing will stop aquarium migrant rescues	0	0	0
2084	in some cases conditions have become worse for local people than for is there favoritism from aid groups user user user user user user user user user	0	0	0
1956	venezuela migrants bring trinidad flawed refugee policy to light	0	0	0
2306	first we rip children from their families then we fail to protect them from heinous abuse we are complicit in the lifelong trauma of hundreds of children and families and it is a source of deep and lasting shame on our country	0	0	0
3431	ism in coxes bazar this week seeing user brilliant work in the kutupalong refugee camp monsoon season just stepped up a gear after just two days of heavy rains camp there is water everywhere	0	0	0
3991	the mountainjunkie r.messner says he isn't a german or austria he can climb but this monkeys can also do the leftgreen strolls in southtyrol with cancer market through the mountains and like to make an euros for refugees (sorosplan).	0	0	0
7646	america a i	0	0	0
3873	what a king political puppet	0	0	0
1075	italic boat returning migrants to libya may have broken law in agency says	0	0	0
841	yes keen with trump	1	0	1
7586	all summer 16	0	0	0
4976	user sank traitor bitch user	1	1	0
6622	user mike i don't know you from a hole in the wall you're a businessman either way you can't lose but	0	0	0
5338	user you are the sloppy queen of sucking cock	1	1	1
6846	user user oooooohh . i am a tit man  smiling face with sunglasses  smiling face with sunglasses  smiling face with sunglasses  smiling face with sunglasses  smiling face with sunglasses  smiling face with sunglasses i wanna pimp you lazy	0	0	0
8472	i believe the problem with the argument is that although yes not all men disrespect women -	0	0	0
1127	the people that pretend to have compassion and caring for these children migrants most are adults could care less all the children murdered by western intervention aka invasions beware of liberals bearing compassion	0	0	0
5246	it user user user aye make your dreams come true ...go out there and suck a dick	1	1	0
3656	we are in need of volunteers to serve as advocates for refugees as they navigating the america medical system email hobedi@wr.org for info	0	0	0
8173	when she cancels the dick appointment cause she's sick then you see her in the bar on her snap story	0	0	0
6929	my shanty is a good girl not no freak hoe	0	0	0
1151	iraq refugee charged with shooting last week feds reportedly halted his deportation in -	0	0	0
7907	user they get mad at women like us for not feeling comfortable around men alone because not all men are like	0	0	0
1971	in all 17,781 illegal migrants arrived in spain during the first six months of 2018, almost double the 9,581 migrants who arrived in spain during the same period in 2017.	0	0	0
8262	young woman gets loud while she stuffs her cunt	0	0	0
8181	when she's a squirted but you bout that life	0	0	0
713	simple to stand protecting 68.5 million refugees and displaced men women camp children forced to flee their homes.#whyijoinedtwitter	0	0	0
6836	the woman accusing#rapper of rape will not testify sippers here's the spill from	0	0	0
4537	it's unfair to immigrants apply and wait for a visa to reside,work or go to school here in the u.s., that illegal aliens are allowed to stay without documentation let them go home and apply for a visa like all the legal immigrants have what makes illegals exempt	1	0	0
1516	have you seen this yet user	0	0	0
1244	user user user user user user black trump supporter black community has been destroyed by racist illegal immigration via user	1	0	0
3306	user this is past today each refugee isn't need in us	1	0	0
3518	judge orders us government to stop force-feeding psychotropic drugs to immigrant children via user	0	0	0
3779	i have a great idea on immigration lets pay them both welfare and medical benefits and the right to break our laws lets educate their 30 year old children like ms members these things can be paid for by cuts to america children and a benefits this will detour them	0	0	0
6525	if they're not harassing or assaulting you they're calling you stupid crazy irrational over emotional	0	0	0
6538	ravin if you see pink and white you smoking dick	0	0	0
5971	user user absolute sank you are	1	1	0
2173	why are contractors at with immigrant by hundred still holding boys the have the done or are doing to them trials no representation no charges minors alone building an army from bottom up	0	0	0
1340	cubs reporter captures an illegal border crossing in broad daylight and he was scared so my begnaud, do you now understand why we need a border wall the issue is real & the motivation to enter illegally is great via user	1	0	1
6113	user fuck you u a fucking whore lie bitch i don't even like u the	1	1	0
4435	we already have the highest per capita immigration in the world and the nearly 30-minute monologue segment failed to mention that canadians are endlessly coerced access to white people is not a human right	1	0	0
7080	because running the world is harder than you'd think	0	0	0
3526	led zeppelin - immigrant song	0	0	0
6939	user like shooting in a pressurized cabin don't know were it'll end up id suggest you run a train on some slag indoors	0	0	0
4366	watch muslin refugee attacks german man for explaining the evil in the buran in public - free speech time - user	1	0	1
3921	user user user user some of the illegal parent have already been flagged for drug offenses assault rape robbery kidnapping and domestic violence convictions should not be let into the us but deported asap	1	0	1
2817	nigeria immigrant raped 7-year-old girl in texts via user another scum...	1	0	1
8903	go away obama. you pussy	0	0	0
4070	the population of africa grow rapidly it would impossible to give them home in europe. the refugees want only to go into socialwelfare countries like germany sweden and austria if e open the borders soon for all rope will collapse end of doubling	0	0	0
8377	men who feel the need to not all men women who speak out about harassment are not qualified to represent women	0	0	0
444	up polish immigrants returning home cite fear of terrorism anti-white racism by blacks via user	1	0	1
8092	user user user was i imagining the flap over hysterical because it connected women today	0	0	0
6594	user i prefer animation like it myself but if you ever do watch ram i suggest watching the first 2 seasons i skip the lamer and season	0	0	0
3174	the most significant global debate is over immigration	0	0	0
3329	countries may be paid to host migrants in secure centers	0	0	0
6060	bitches are annoying you still letting him fuck u whore and he don't few you quit flexing on here	1	0	0
7017	wishing the one and only user very happy birthday and happy dial hope you do best whatever you do jail sari ram jail data did	0	0	0
3762	user aiding illegals is against federal immigration laws a felon up to 5 years in prison help instead of burdening the us taxpayer us is not central america dumping ground for their kids we have is homeless kids we need to help f	1	0	0
