id	cleaned_text	HS	TR	AG
24116	me costa que en costa rica ha infiltrados y paramilitares; me ha confirmando que en san jesé y ya ha denuncia de que a los refugiado se los llevar engañador con un supuesto trabajo y los desaparecer ya se esta dialogar con la seguridad nacional de ir	0	0	0
20980	esto debó hacer hacer año en todo el territorio nacional mucho extranjero indocumentado lodiento a	1	0	1
21804	ser ser cagado la mujer es perra perra perra	1	0	0
23249	que pasa con mes mil y la selección alemana es algo que pasa solamente en alemania alguna clave sobre el odio xenófobo y la inmigración en europa partido del caso del mediocampista del arsenal	0	0	0
23998	puerto de armería 80,00 a grabado del puerto de armería a primero del siglo xi técnica de aguafuerte impreso en papel súper alfa medida papel 60cm a 40cm. plancha 40cm a 14cm.	0	0	0
23648	ser ser perra muerta de hambre vos callante ese lado de juanrobando no es el presidente de honduras	1	1	1
24405	ser ser sos un hijo de puta pero te merecer a te de un santucha de milanesa	0	0	0
23745	salir con mi novia es solo para que una que otra zorra se me cargue en frente ósea hola tizne novia respeto la me hierre la cabeza de	1	0	1
23521	ya estados ful en las delicia de isabelina bonito árabe salsa para pieza empanada hamburguesa sándwich de bonito todo casero te espera en campo vía entre	0	0	0
23679	no era refugiado por tanto	0	0	0
23575	ser ni dios ni ala ni su puta madre el día que nos olvidemos de tontería todo sera mas fácil de entender....	0	0	0
21796	ser callante hija de puta	1	1	1
21280	ser ser ser ser ser de en que materia lo enseñar ese vocabulario de perra de burdel	0	0	0
23770	cabello desde ya invasor inmigrante catalufa y marxista cultural podemitas  esto es españa y no permitiremos que nos destruyan nuestra democracia  bandera españa  bíceps flexionado 	1	0	1
22157	aquí se ye mucho el término no “romantizar” y crea que estados hacienda eso con la inmigración esta llegado un número particularmente alcolla población no es la usual,estan llegado persona con diferente necesidad laboral y si ganar 60% menos es por la informalidad	0	0	0
22235	ser ser ya esto la niña del exorcista dividendo tontería las visto lo que a hecho la guarra de tú hija	1	1	0
22624	ser no esas puta y deja de enseñable eso a la chica de	1	1	1
24968	no tres una perra para advertir enseñado los diente ahora en conmigo siéntate, observemos a los humano celebrar su nuevo ciclo anual	0	0	0
21463	ser y esto perfecto ha mucho feminismo pero se esto pelado con la nada denunciante que violación no es lo mismo que acoso	0	0	0
21685	a pesar tres hostia puta no es la hora a esssss callateeee lauta bocanada	0	0	0
21422	ser para nada esto hasta la polla de tontería y se les nota	0	0	0
23555	ser ser ser ser y tú tres muy bueno con una polla en la boca hijo de puta	0	0	0
23963	árabe de papichamp fe eco es un tejazo desde el inicio pe el cabo arrancar con un dinero guacho	0	0	0
22349	ser a mi donde la polla en la cara y ya veremos quien no ve nada	0	0	0
22123	"ya haber hablado de los atentado de barcelona del desgraciado de santo potrosa del por del soez de la inmigración y problema en el metro de franco... y yo me preguntona "" del marido de ser par cuando"" notas musicales  nota musical ..  cara pensativa  cara pensativa  cara pensativa "	0	0	0
23165	este amor por la comida árabe y mediterránea no se acabar a	0	0	0
21672	ser no le enseñar modal a esa antifujimorista perra mermelada del foro de sao paulodebretchesta ofendido a misiones de votante	1	1	1
22630	puto moro violadores.	1	0	1
23605	ser ser callante pendejo mogólico de mierda hijo de mil puta la concha de tu prima zorra chupa hija	0	0	0
22003	ser ser ser operativo eso es acoso prepotencia y violación a derecho civiles. esos sujeto que furgón como policía son para secuestrar	0	0	0
20681	cuando un tío te pie una foto guarra y tus amiga te aconsejar que le envío una caca y se meter a google a buscar la caca más realista ser	0	0	0
22957	ser ser le deseo una muerte lenta y dolorosa a la escoria humana que le ha hecho eso al pobre garito	0	0	0
24774	hoy a acabar denunciante yo a la guardia civil por puto pesado que os de por culo iris a por quien lo cereza hijo de puta	0	0	0
21807	es empoderamiento, más de mies de mujer le prohíben mostrar su cuerpo por más de que acá no pase como por ejemplo en los países arabesco ha caso de celoso extremo en los cual la pareja hombre obligar a aparte a la mujer en cualquier caso o son criticador por mostrar	0	0	0
23984	podio pagar impuesto y no ser inmigrante ilegal y ya si eso dejar de intentar analizar a turista y policía después de integraros.... entonces si podio sindicato	1	0	1
22980	los polideportivos que financiamos todo los andaluces para que queda hacer deporte nuestros jóvenes, esto miedo inutilizados e invadidos por subsaharianos y musulmana	1	0	0
23046	el acoso el abuso o la violación como trofeo de la belleza mononeuronal	0	0	0
23219	fútbol chileno fecha 18 1-1 19' marco para los 'arabes' que queda noveno con 21 unidades. 72' ante para que desaprovechar la	0	0	0
21399	"además de pagable la fiesta en europa lo peor es que los ""refugiados"" se tan de vacaciones a sus países a esos de los que apuestamente huero xi no se podio vivir pero si ir de vacaciones, con nuestro dinero"	1	0	1
21048	desde siempre y para siempre  corona  corazón rojo  infinito 	0	0	0
20560	ser por la violación de la democracia en centro y sur américa de donde la escoria de izquierda quier imponer su fracaso	0	0	0
21016	mamá no es que yo te quieta decir puta pero si tu tres bien putaputaputaputaputaputaaa de	1	1	1
22192	ser saludador a gente que ha entrado de forma ilegal indocumentado que veto a saber de donde llegar veto a saber si alguno de ellos es un conocida o miembro de algún grupo terrorista sin contra sanitario.... pero hoy a saludable porque mis complejo y tal...	1	0	1
21180	ser nos las a enseñar la polla	0	0	0
21658	ser ser esa mujer es un deshonor para el género... yegua puta y montonera... en mi vida mi semejante autodescripcion, si ella lo dije a algo ser	1	1	1
22022	alhombra a le sor des árabes	0	0	0
20311	"los fideo no acreditar mucho pero lo que no me convencer es el dato del acosador con acento ""peruano"". me parecer xenófobo y rapista a que porta a la causa ese dato sino a estigmatizar a los inmigrante"	0	0	0
23459	no es justificable pero... sufra el acoso de independentistas enseñándole lazo amarillo y dije que no se pues permitir que eso pase en campaña... y que haya candidato encarcelador sí se pues permitir	0	0	0
22776	kösem se lo merecía, que muy zorra después	1	1	1
20226	esto hacienda el check-in a una muchacha de los emiratos árabes ella ese tatuaje es árabe no yo sí a yo pensado a dentro por dios y por alá que el significado se lo que yo quera de ella es tal una palabra rara en árabe yo a me la dije en inglés y yo sí a	0	0	0
22113	que es lo más turbio que viejo alguna vez por la calle yo a dos árabes vestido así de blanco e igualitos a bien baden cagándose a trompada en frente al hospital fernández, uno de ellos con una cadena en la mano	0	0	0
22465	aquí pedro hablado de solidaridad mientras sigua sin referir a la 22 guardia civil a resultado herido tras el salto a la valla cesta	0	0	0
22639	ser haz una búsqueda en twitter con el filtro gana pastor guarra y veras cuanto perfil ha de okupas. un ejemplo a	0	0	0
20645	toma independencia,africa se dueña de barcelona,policias locales,mossos, ciudadano y turista hacer lo que le vale de los huevos,y pisarello y cola encantafis son dos indocumentado aunque gobierno un gran ayuntamiento	0	0	0
20234	pero imbécil no es que no hacer reir a nadie mala bolsa calletre quedante como muerto escoria	0	0	0
24853	ser porque no te prostituta guarra aprender a respetar a otro fandoms o que ¿buscaos atención	1	1	1
23045	ser callante zorra querer que te viola patita	1	1	1
21801	segundo día y quierooo comer empanada árabes sus la puta que los mierdaaaa de	1	0	1
21526	ser ella es más bonita tú tres más perra	1	1	1
22637	ser vos extraña solo a tus amiga perra callante	1	1	1
24574	ser que te calle la puta boca que tu existencia me repugnar gilipollas	0	0	0
22425	me muerto por decir que te calle la puta boca de una puta comida vez pero hoy a pasar	0	0	0
21736	una de islámica animal a los moromierdas a venir a españa a vivir de las ayuda pública esto es lo que consigo ⁦@sanchezcastejon⁩ y su efecto llamada	1	0	1
23074	dios odio a estos árabes a se extinta	1	0	1
24121	un par de hostia te merecer escoria	0	0	0
22011	ser empezar de puta madre el año jefe me alegro la ostia por ti broa te lo merecer	0	0	0
22319	las ridícula de mi el que juzgar que es o no acoso mientras ellas no lo experimentar mida con su feministómetro en otro lado bar	0	0	0
21365	gobernador del zubia anuncio que extranjero indocumentado sarán deportados. en el único que toda quermes se llama ser	1	1	1
24214	no quieto poner cerveza ni vinosa ni nada de eso quieto enseñar puta lengua española como ya	0	0	0
21078	firma con enojo que su forma esto hacienda tontería y mal acoso en japón	0	0	0
23863	la conmovedora historia de los niño de combatiente de estado islámico varado en un orfanato de libia emiratos árabes unidos (eau) bombardeo a libia	0	0	0
22274	ser jajajajajaj zorra imbécil mi idea	1	1	1
21125	ser ser callante que es de mi pueblo puta zorra	1	1	1
21869	ser tu tres mi hermana perra	1	1	1
20380	la puta madre el amor que asiento por mi novia es increíble seguro me muerto de diabetes	0	0	0
23776	grillo de mierda son las 3 de la mañana callante la puta madre hacer casi 24 es que no muermo horma	0	0	0
23927	ser callante perra trolla forera	1	1	1
23280	pablo casado y albera rivera en la valla de cesta	0	0	0
24673	porta alguien me pues enseñar la polla en director y que le de igual que le baden el canal se aire otro y 2millones...	0	0	0
20388	ser callante puta ya las a venir por mi conocimiento en pedagogía	1	1	1
23268	después bien que los árabes no esto loco que manera tan sádica de querer convertir a un niño en vegano/vegetariano.	1	0	1
24589	los y nos visita en a través de la el el de calle y la ilusión en las tarde de espectáculo de magia y	0	0	0
24730	o panamá es muy chico o tu tres muy perra	1	1	0
21850	ser por que no me los nuestras me gustar poder meter mi polla en tu culo y tu concha	1	1	1
23350	los yo te pego en la cara si me echar humo en la cara al	0	0	0
20958	ser agregar puta zorra yo te uso como te merecer y te algo mas puta de lo que ya tres	1	1	1
23566	diputados.hijos de puta que tan a provocar a los gendarme . quien son máximo del caño moro bregar cuando luchar los jubilado	0	0	0
22550	"la “conselleria esto porque no haya asignatura de religión en la enseñanza pública pero si la ley lo obligar se debe ofrecer toda las alternativa todo los niño que estudiar en nuestras escuela son valenciano profesor la religión que profesen""."	0	0	0
22264	ser ser esa zorra se merecida todo lo que le pasa de hecho en la parte del juego donde tener una cita con una de las dos a mi me aprecio tifa ceres platino tome en ir tus no an tome	1	1	1
22918	ser callante perra por un partido no ha vergüenza para alguien que lleva 5 título	1	1	1
22715	ser pollaícas = poleadas tontería sinsentidos de	0	0	0
20633	ya me moderna demostrar que son rapista etnocentrista, marchito y frivolidad con el acoso y la violación en 4 lineal que miedo de perder privilegio eh	0	0	0
22080	ser en méxico no solo es acoso yo violación sino hasta feminicidio y donde esto los grito de justicia no se llevar un oscuro ni tuvieron cuenta millonaria estas mujer denunciar 20 año después mientras estos segura hacienda de la	0	0	0
23012	romano tu tres la puta de vice de	0	0	0
20535	nos si me esto afectado el alcohol pero inuyashiki no se derecha morir hijo de puta	0	0	0
21739	dijes que no tres statu pero te visto un anime de 148 capítulo hola a callante la puta madre	0	0	0
24162	que os follón a todo vez horno en mi casa y me malo el ganso con un montón de vieja y mi novia es una guarra	1	1	1
23677	las mujer son libre de vestir como se les de la puta ganar	0	0	0
22821	ser buen de una guerra... de donde sacar tu eso por eso suiza y bélgica ha retirado la condición de refugiado a más de 400 persona que volvían de vacaciones de sus países en los que los perseguían. es todo un cuento y un negocio de las ongs. sino por que tan a de	1	0	1
24755	me tizne re podrido toda con eso de tu novia es una puta no tener que estar con ella es alta zorra y la la la si no conocer no opinión la concha de la lora , si tanto huevo les de decir dígamelo a mí te podrido de los pelotudos que hablar sin saber	1	1	1
24505	ser no merecer más comunista tampoco son una escoria para el pasa donde se meter queda la escoba y fracasado no entierro como existir todavía	0	0	0
22901	ser lárgate gachupín de mierda	1	1	1
21503	ser seguro que esa chica es la más puta de tu serie	1	1	1
23867	dimisión ya	0	0	0
20347	ser ser ser callante perra	1	1	1
22727	ser callante puta que tu quiste la primera en dable lite	1	1	1
23637	y ahora viento los descerebrados estos a provocar que se defensa el partido la puta madre pues	0	0	0
24886	ser puta vida en verdad aunque me tener que enseñar arcopoli cuando vuelta pos	0	0	0
22855	ser ser ser ser ser ser ser el miedo puta por un día a cuando	0	0	0
20452	ser si lo se bueno hija de puta que tú tres guapísima jajajajjaa pero vez esa patología en chico joven a los que trato la esto viento mucho por desgracia	0	0	0
21496	luego de las acusaciones de acoso y violación sexual en contra del productor de cine la diseñador poesía obtener	0	0	0
23892	en ecua pusieron a los nene inmigrante en una jaula en venezuela a nos pinito los pusieron a hacer el censo automotor en argentina te romanizar que un pinito hacer la tarea mientras vender cosa en la calle	1	0	1
20966	saber porque las mujer tan vestido de blanco el día de la boda ; para hacer juego con el microondas,la nevera,la lavadora...	1	0	0
24846	en de uu., ese moromierda ilegal estadía hecho un colador los estadounidense los ataque a los suyos se los tomar muy en serio tanto en su propio país como en el extranjero te pasar factura ser	1	1	1
22602	cuanto peruano sin oportunidad de trabajo por que se la tan a un venecoel costo de vida es altísimo y los sueldo tan por los suelos,alguien reparo en esto inmigrante gana la mitad/menos que un ciudadano peruano y por ello nuestro trabajo ya no es remunerador como debe ser	1	0	1
20602	si el leona hijo de puta no me quier enseñar a tocar la guitarra lo hoy hacer sola y ni hija le pienso pagar al rata de mi tío	0	0	0
21624	ser ser si es cierto solo les estreno la polla en la cara a toda las que estabón allí de blanco jajajjajajjajjaa me dievierte eso	1	0	1
24207	allá que vaya las feminazis a reclamar derecho los árabes no esto con webadas.	1	0	1
22336	ser ser cobarde hijo de tu puta y gorda madre quimera tener a frente para enseñante a ser hombre , tres tan cabrón y marica como tu novio muerto chavea y tu gordo madura basura cordón usado tu madre te parir por el culo y tu papa fu	0	0	0
21791	tenso a un chato demasiado lindo al lado en londresa y de frente al lugar dado árabe que necesitar tus justo 10 hora yo can mate ita	0	0	0
23469	me pues a saltear y bueno descubrir que ha chica que tener 9000 seguidor entre esos ,chinos, japoneses, árabes que carajoooo a	0	0	0
22043	las ganar de andar en modo arabo para hacerlos volar a todo	1	0	1
21012	me e mercado un gazpacho gitano sevillano que se debe un vaso un subsahariano se vuelta a su tierra se poner a trabajar y levantar el solo el país	0	0	0
23420	el que bien en yate de lujo no bien a pedir si acaso a negociar el que bien en patera no bien a dar bien a consumir los recurso social de los españoleta si cada uno de los 4.000.000 de populista que los querer se llevar un sólo inmigrante a su casa asunto resuelto	1	0	0
21421	puro cuento este al barco régimen al y sus	0	0	0
23252	ya le tegue lo gabacho a este niño	0	0	0
21273	lardo texas  asegurar a 25 indocumentado 14 viajata escondido en caja de cartón	0	0	0
24012	en un país donde 16 mujer son agredida textualmente cada hora analizar las forma de acoso sexual resulta inca	0	0	0
24377	cuando franco viva ningún inmigrante se rubiera atrevido a tocar a la guardia civil a cruzar la frontera o a ser un ilegal en barcelona cuando franco amos españa	1	0	1
20103	me hoy a pintar el pelo agüero para que alfarero me quieta	0	0	0
22912	ser callante perra y aguacate	1	1	1
23573	en resumen que si tu novia te llama malparado imbécil o tu novio te llama zorra trimaldita, de igual si te mente bien es worth.	1	0	1
21408	a de miedo cuando me sigua un árabe	1	0	1
23697	mi sobrina los iehudim somo hermano porque somo hijo de hashem, los árabes son nuestros primo son hijo del hermano de hache	0	0	0
21507	esta invasión continuada de subsaharianos,no se cuanto nos cuesta,imagino que cantidad astronómica por que no empleado esta pasta en hacer que vuelta los español que tenedor por el mundo médicos,investigadores,y demás profesionales.	1	0	0
22810	no saber que es aunque ha gente que conocer muy bien de la comida árabe averígualo aquí el sahinar bien	0	0	0
23597	ser te merecer un bloca por ese colmena perra jajajaja	1	1	1
24259	cerrojazo informativo la ser nos prohibir grabar la llegada de un centenar de inmigrante de dos patera en ser ser ser ser ser ser	0	0	0
21415	es una polla las mujer son to celosa callado ya	1	0	0
22458	poesía orgasmo sábana revuelta mi polla en tu cara he dicho ya orgasmo pésame otro gramo que hoy te camao	0	0	0
24280	el capitalismo necesitar gente sin papeleo para sostener la precariedad laboral urbe un verdadero y fuerte plan desarrollo rural ha mucho pueblo abandonado y otro en vía de serio ha sitio y riqueza para todo ha que organizar	0	0	0
24840	ser ser guarra mejor busca alguien que te pongo mirado para cuenca que es lo que te hacer falta guarrilla	1	1	1
23214	ser callante perra cochina lo único complicado acá es que levante mañana a labrar	1	1	1
21843	5. el típico gilipollas que te grita puta y de todo por llevar un escote o ir enseñado un poco las nalga hoy a vestir como yo quieta subnormal de mierda	0	0	0
24990	| el gobierno refuerzo con 323 plaza el sistema nacional de protección internacional y de acogida	0	0	0
20456	ser ah callante puta	1	1	1
21010	ser ser ser si pero el acoso y asesinato por resistir a una violación es mucho más grande en la población femenina que en la masculina a las mujer se les mata más por el simple hecho de que aun existir enfermo que sólo	0	0	0
20669	qqqq buen tema árabe	0	0	0
22765	claro pero luego el rapé los chaval a improvisar y apena lo único a saber decir es tu novia es una zorra tu madre es una puta seguro a sí... no tenis ni idea ser tres enorme	0	0	0
21456	que asco me de la puta gente que campera y hacer el guarro en fortuito espera que si tu tres alguien de ellos dijes este juego ya	0	0	0
24655	rene francia   un hombre de 28 año salvamente agredido y atacado con un cuchillo por 6 joven inmigrante afgano quien quier llenar su país de esta gente pensado a a el o a su familia no a pues afectar ser	1	0	0
22514	los taxista de barcelona dañar al turismo los inmigrante subsaharianos que saltar en las playa no telecinco y otro a panda de capullo .	1	0	1
24362	ser ese es el tipo de escoria que en las escuela de catalufa son contratados para enseñar 'curiosidades' a nuestros adolescente en las jornada de ¡actividades cultural habla de lo que connosco y he visto	0	0	0
23007	jarabe arabo	0	0	0
20993	la derecha ya ha mercado su línea de disputa y discurso los medio tenemos, hoy una gran responsabilidad en como contado esta situación los inmigrante llegado este año a españa sólo llenarían un cuarto del estadio santiago bernabeu.	0	0	0
24927	ser te merecer mas la portadabde la revista playboy.. por zorra y mentirosa	1	1	1
24220	ser tú tres basura un miedoso que no tener cabida en la península ibérica tres escoria lárgate ya	0	0	0
22902	claro que sí el feminismo ideológico es un paso en el proceso de reconstrucción de la persona	0	0	0
24582	mi impresión de los gabacho es que el 90% nos quien y solo el 1 % son una mierda lo demás que falta son puto mejicano que se creer gringo de el chiste se cuenta solo	1	0	1
20630	si no te gustar pues cambiarlo. destino sumaca	1	0	0
23154	las banda de metal sudar no tener derecho a cantar en español o se ya de por sí el cantante de afinar cero lo mínimo es que sopa inglés el vago gutural	1	0	1
21809	buriel hacer año en venezuela vivido eso mismo la entrada inconsolable de indocumentado de los países vecino lleva todo tipo de persona al país que los meta preso o que los deporte y extremar medida para que no entre este tipo de gente ser	1	0	0
20351	"demanda a trampa por condicional ""inhumanas"" para indocumentado detenido a"	0	0	0
20264	ser ya ni me hablar de esa escoria aunque no todo son malo	0	0	0
23649	el gobierno de ⁦@sanchezcastejon⁩ límite ya la emergencia por la llegada masiva de moromierdas a las costa española no es una crisis humanitaria es una invasión	1	0	1
20485	si solo me despertar para provocar un puto ataque de ansiedad mejor me rubiera asfixia con la puta almohada	0	0	0
22522	ser callante perra que me delante en semen mal amigo	0	0	0
24186	ser hola agüera se logro la rodancha en voleibol es cuba medalla de bronce gran esfuerzo y excelente dirección del equipo	0	0	0
24094	ser lo de mandar foto de la polla es para provocar lástimajajaja	0	0	0
24893	ser callante puta madre	0	0	0
23836	como dos hamburguesa y un bonito árabe , crea que me carpe ya...	0	0	0
22684	ser callante a el viernes a las a llevar un puñetazo trozo de escoria	0	0	0
23356	rusia ha confirmando que ha enviado a una una oferta de para solucionar la crisis de sitios y el destinado de las zona recién despejada de presencia en la república árabe  manos aplaudiendo tono de piel claro medio  manos aplaudiendo tono de piel claro medio 	0	0	0
21657	ser no te enamores, esa chica es una maldita zorra quien saber cuenta enfermedad venérea tenia mejor vale una patada en la concha y jándala director a diablo que se toda	1	1	1
23041	ahora toda con un discurso feminista pero cuando seis a una tía con escote o liándose con quien le de la ganar la llamáis guarra	1	0	0
20639	no quermes indocumentado en nuestro país desde barcelona hasta existir estas magia que no cotiza vendiente en la calle arruinador a los pequeño negocio y prostituyendo a las mujer in de	1	0	1
21675	modelo camino puta tu tres divina	1	1	1
22991	no me gusto árabe pero se me pega	0	0	0
24658	ser ser ser indigna lo que es indignante es el acoso y la provocación que hacia con los famoso justamente layetano esplín kilo es una pasada	0	0	0
22044	crecer a 1.402 la entrada de inmigrante a cesta la mitad de ellos al asalto en lo que a de 2018	1	0	0
20453	ser lo máximo ser ti puta que me ses y me dijes servir como lo merecer por ser un dios	0	0	0
20280	ese buey feliz en su país gabacho  cara llorando de risa  cara llorando de risa  cara llorando de risa  otro anata que desde el extranjero quien gobernar	0	0	0
21254	cifra de inmigrante indocumentado que llega a españa ya superar a la de todo el 2017	0	0	0
24920	ser ser ostia puta de con la tontería ya empezamos	0	0	0
20667	las nicho con mi agüera de de looked bomba a ser	0	0	0
21761	detente a los crímenes de arabia saudita y los emiratos árabes unidos en yemen estos son crímenes de guerra y genocidio simple y llanamente	0	0	0
20041	a aldea a fideo to a ser playlist el agüero bastida - enigma norteño (2011)	0	0	0
20312	ser ser ser ser y tu tres mi esposa ve a la cocina zorra > v	1	1	1
23299	tema en el almuerzo de hoy religiones, creencia estilo de vida hippie, violación y acoso a veras me gusto ser grande	0	0	0
21825	mega árabe - pilodj  vía ser	0	0	0
22227	ser con mi verga te enseñar lo que es ser una puta de verdad sin valor,que solo pienso en chupar veras y beber semen espeso y caliente	1	1	1
22230	ser tu tres divina y perra también jajajajajjaaja	1	1	1
20260	―confundes reina con zorra por callante antes de que te arranque la peluca	0	0	0
24278	a los nadie sudanés	1	1	1
24955	no vez oto pero esta mujer es una puta estrella cara gritando de miedo  cara gritando de miedo  cara gritando de miedo  cara gritando de miedo  cara gritando de miedo  bueno día	0	0	0
20296	ser ser tú lo lo único que te merecer es lo que comer puta bazofia a parte igual también dos ostia a ver si espabilar	0	0	0
22979	al final solo queda banco y refugiado historia del ese online.	0	0	0
22042	detener a 16 presunto inmigrante indocumentado abandonado en el condado de frange | la opinión	0	0	0
24345	nuevo fideo en hablado de inmigración contestano sus duda sobre la importancia del recibo de la petición familiar y como recuperar si lo perder a el fideo completo esta disponible en mi canal de...	0	0	0
22638	ser todo muy lógico que escoria de gente...	0	0	0
20190	lo malo del tema de acoso sexual que se de en todo lado es simple abuso físico violación o coacción son un delito pero el coqueteo insistente o torpe no lo es ni es la caballerosidad una agresión machista… pero la exageración sensacionalista es lo de hoy no	0	0	0
22279	mili nadal callante la puta ducha de los coronel del papa	0	0	0
21734	ser ser tu tres un hijo de puta porque vivez al lado mío si me querer ver viernes a mi puta casa debate de mariconadas	0	0	0
24540	ser callante cinco hijo de puta...yo te mi aplaudir cuando la retina los llamada carancho	0	0	0
24483	10 sos re insoportable negro indocumentado igual te mucho	1	1	1
20202	la zorra se queda callada porque saber que mi combo es puro poder a	1	1	1
22007	ser ser hijo de puta se derecha una pateadura	0	0	0
24500	ser sos más perra vos que ella callante	1	1	1
20137	ser tú tres mi perra yo que culpa	1	1	1
21918	esto mas flaca crea a me fiero	0	0	0
23401	el estado del bienestar para quien para inmigrante mantero ,violadores y demás chusma que estas trayendo) pagar y es que tenedor que pagar los demás para cuando el bienestar de los españoleta seguridad en el trabajo de policía y guardia civil trabajo y ayuda a parados..	1	0	1
22723	que patético vergonzosa la historia de chile un país del tercer mundo cometido a una que paso a somoza, trullo y mucho otro patético dictador sudanés	1	0	0
20558	no volver a responder a la palabra gabacha así que ahí se queda con uno tuyo suficiente	0	0	0
24759	ser callante zorra ayer yo estafa santo en mis 5 sentido caja	1	1	1
21996	bebería sacar un libro donde se cuenta toda las veras que me ha deseador la muerte por tontería esta puta payaso me deseo la muerte dos veras por un puto dibujo de mierda.para echar a reír.)	1	1	1
23792	ser pero no que lo a queso decir además hijo a tizne amiga a sufrir acoso y a ella les dije a hablar a no se queda callada	0	0	0
24464	la izquierda ha encontrado su mina de oro votar a su favor todo inmigrante que esto aquí una cuanta semana y votar a quien les ha traído aquí les mantener aquí les adoctrinar y les tan beneficio a costa de tu dinero y el mío pedro el grande es un genio	1	0	0
23700	ser < cuando porque poco más pues hacer maldita zorra tetona no merecer el apellido bathory.-	1	1	1
21412	la forma que se me pega la base de árabe la escucha 75 veras hoy  hombre con la mano en la frente tono de piel claro medio 	0	0	0
23603	puta mi esta chica es un desastre ajajjajajaja	1	1	1
24087	me acabar de enseñar un examen de anatomía de otra universidad no dije cuál luna nueva con cara ) es una puta broma caja	0	0	0
24487	"son moreno siempre que me suyo al coche lo primero que pago es poner seguro a las puerta no por ser rapista por mi seguridad para asaltante no ha distinción entre pinche agüero cara salida o prieto en aprieto su campaña esto muy pendejo ""#asívivimoselracismo"""	1	0	1
20679	esto un poco hasta la polla de que chaval nuevo que viento chaval al que tenso que enseñar para que luego haya lo que quieta y pase de lo que le he dicho	0	0	0
24961	"los mismo zurito que llorarían si alguien tacha de terrorista a un árabe o de simio a un negro ofender a ser con el estereotipa rapista de corroncho mamaburra"" solo por tocar en israelí eso progne pero me vuelto racista/regionalista si no pensar como yo"	1	0	1
23675	ser si tu tres puta que ser yo al	1	1	1
23481	y tú tres una puta zorra de las cual bebería avergonzar y mucha ya lo hacer las mujer	1	1	1
23187	te gusto cuando te lo mente y por eso me pie que cuando se lo meta le entre completo tu tres bien puta y te suya con retro y eso que te gustar los reto a tu novio que se queda quieto a dable 50 tenso un peine completo y a parte en el todo tenso un bicho prieto	1	1	1
21261	ser callante a tu si a a presentar pedazo de perra	1	1	1
23757	ser mi polla en tu culo	0	0	0
22852	como cuando juego billar con un árabe musulmán , y falla un tiro y normal se enfadar es como todo abajo pues traer una bomba a y mejor lo dejar ganar navaja  cara llorando fuerte  mujer encogida de hombros 	1	0	0
23001	no hoy a enviar pues de pierna que los árabes diván que hoy invitado si quepis verme las pierna tendréis que verme en persona a	0	0	0
21111	así como a mucho les encerrona que les digna negro a mi también me encerrona y doble que me digna agüera para mí no es un algo ni mucho menos superioridad	1	1	0
22863	maldito árabes como pueden entender esto	1	0	1
21974	ser ser ser ser por una puta vez que me quedo callada me chis mierda pues no sabia con quien os abés metido	0	0	0
20914	ser marido eso era lo único que derecha la puta esa me paso la tesis con 10 cebo y me ira a raspar solo que ello medio la mano por mi la tesis no estafa mala solo estafa esperanto la tesis para hacer sufrir todo lo que yo la vice sufrir	1	1	1
22762	"ser   es una estrategia para justificar la represión que ha usado las dictadura con el sello cubano ha sabido un exilio que yo lo llama una crisis de refugiados"", producto de la peor crisis económica que ha tejido latinoamérica""."	0	0	0
22688	hijo de puta longazo hasta el final.....yang no derecha esto	0	0	0
20117	ser merecido ser ahogado hijo de perra pero mildiu	0	0	0
21914	comparar a ser con una perra es ofender al género perruno... esa mujer es una hiena le ha hecho un daño irreparable a venezuela es una perra dije la hipocresía	1	1	1
23840	ya callante con tu puta águila color azul pinche tabasqueña fea > (	1	1	1
21784	que te mienta en la cara mientras que ya saber la verdad es la polla jajajajajajajajaj	0	0	0
22423	ser ser ser pues ami tenedor a los nieto y tataranieto de un conocida vivienda de puta madre	0	0	0
20876	ser estas mujer son las debe formar parte del gobierno y no como carmelita salina ella ester y demás escoria	0	0	0
23609	ser esta mujer es una perra	1	1	1
21443	ser callante zorra no me haya sentir mal saber xi no fu a	1	1	1
20409	refugiado na unicamp vida ser	0	0	0
22925	dataría por un bonito árabe  cara llorando fuerte  cara llorando fuerte  cara llorando fuerte 	0	0	0
22330	ser zorra callante te mato	1	1	1
20923	casi un centenar de inmigrante alojado a cargo del contribuyente en hostal de taragoza ante la saturación de los centro de acogida	0	0	0
21053	la inmigración ilegal en mejilla ofrecer dato preocupantes  un 40% más en 2018	0	0	0
22138	extraño árabe extraño reggaeton extraño la murga extraño todo	0	0	0
21483	me estrena que me hablar mientras escucho música callante la puta madre callante no me hablar mas	0	0	0
21754	los de la poder le pasado todo su pene por la cara a sumaca en traer al gran papacho	1	0	1
21923	con un paro estructural de 15% no ha trabajo para ningún inmigrante más y sobra mucho de los presente los africano que tren en patera o trabajar ilegalmente o hundir los salario o vivez de nuestros impuesto son un lastre	1	0	1
21725	ser vos no merecer vivir puta regalada caponada	1	1	1
21205	ser callante de a vos con tus sitios ka a opa yak son la escoria rentada de este país de cuarta gracia mugriento charlatan.segui cobrado 200 lucas y manda a los negro violento a la calle	0	0	0
20917	tu mujer es muy linda para vela con un solo ojo la puta madre jajajajajajajjajaj	0	0	0
23326	porque no las merecer ocho a mira puta... te viento la vida cojones.	1	1	1
20733	esto es lo que he encontrado vía ser digital	0	0	0
